code,tpqi_code,tpqi_tier1_code,tpqi_tier2_code,tpqi_tier3_code,tpqi_level_code,tpqi_level_name,create_date,update_date,is_use
284,1366,PRT,PRE,264,03,ชั้น 3,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
285,1386,HLT,HRB,708,03,ชั้น 3,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
286,1387,HLT,HRB,708,04,ชั้น 4,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
287,1388,HLT,HRB,708,05,ชั้น 5,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
288,1389,HLT,HRB,709,02,ชั้น 2,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
289,1390,HLT,HRB,709,03,ชั้น 3,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
290,1391,HLT,HRB,709,04,ชั้น 4,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
291,1392,HLT,HRB,709,05,ชั้น 5,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
292,1393,HLT,HRB,710,05,ชั้น 5,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
293,1394,HLT,HRB,711,03,ชั้น 3,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
294,1395,HLT,HRB,711,04,ชั้น 4,2022-09-14 15:39:43.927652,2022-09-14 15:39:43.927652,1
295,1396,HLT,HRB,712,03,ชั้น 3,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
296,1397,HLT,HRB,712,04,ชั้น 4,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
297,1398,HLT,HRB,713,02,ชั้น 2,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
298,1399,HLT,HRB,713,03,ชั้น 3,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
299,1400,HLT,HRB,713,04,ชั้น 4,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
300,1401,HLT,HRB,713,05,ชั้น 5,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
301,1402,HLT,HRB,714,02,ชั้น 2,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
302,1403,HLT,HRB,714,03,ชั้น 3,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
303,1404,HLT,HRB,714,04,ชั้น 4,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
304,1405,HLT,HRB,714,05,ชั้น 5,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
305,1406,HLT,HRB,715,02,ชั้น 2,2022-09-14 15:39:43.928652,2022-09-14 15:39:43.928652,1
306,1407,HLT,HRB,715,03,ชั้น 3,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
307,1408,HLT,HRB,715,04,ชั้น 4,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
308,1409,HLT,HRB,715,05,ชั้น 5,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
309,1410,LOG,SHB,1070,02,ชั้น 2,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
310,1411,LOG,SHB,1070,03,ชั้น 3,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
311,1412,LOG,SHB,755,01,ชั้น 1,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
312,1414,LOG,SHB,754,01,ชั้น 1,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
313,1415,LOG,SHB,753,02,ชั้น 2,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
314,1416,LOG,SHB,754,02,ชั้น 2,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
315,1417,LOG,SHB,753,01,ชั้น 1,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
316,1418,LOG,SHB,753,03,ชั้น 3,2022-09-14 15:39:43.929652,2022-09-14 15:39:43.929652,1
317,1419,LOG,SHB,753,04,ชั้น 4,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
318,1420,LOG,SHB,755,05,ชั้น 5,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
319,1421,LOG,SHB,755,06,ชั้น 6,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
320,1422,LOG,SHB,754,05,ชั้น 5,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
321,1423,LOG,SHB,754,06,ชั้น 6,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
322,1424,LOG,SHB,753,05,ชั้น 5,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
323,1425,LOG,SHB,754,03,ชั้น 3,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
324,1426,LOG,SHB,754,04,ชั้น 4,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
325,1427,LOG,SHB,755,02,ชั้น 2,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
326,1428,LOG,SHB,755,03,ชั้น 3,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
327,1429,LOG,SHB,755,04,ชั้น 4,2022-09-14 15:39:43.930652,2022-09-14 15:39:43.930652,1
328,1524,PSI,BIO,280,13,ระดับ 3,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
329,1525,PSI,BIO,280,14,ระดับ 4,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
330,1526,PSI,BIO,280,15,ระดับ 5,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
331,1527,PSI,BIO,279,13,ระดับ 3,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
332,1528,PSI,BIO,279,14,ระดับ 4,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
333,1529,PSI,BIO,279,15,ระดับ 5,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
334,1530,PSI,BIO,281,13,ระดับ 3,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
335,1531,PSI,BIO,281,14,ระดับ 4,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
336,1532,PSI,BIO,281,15,ระดับ 5,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
337,1533,MLD,DMT,224,03,ชั้น 3,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
338,1534,MLD,DMT,224,04,ชั้น 4,2022-09-14 15:39:43.931651,2022-09-14 15:39:43.931651,1
339,1535,MLD,DMT,224,05,ชั้น 5,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
340,1536,MLD,MPT,236,03,ชั้น 3,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
341,1537,MLD,MPT,236,04,ชั้น 4,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
342,1538,MLD,MPT,236,05,ชั้น 5,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
343,1562,MLD,MPT,235,02,ชั้น 2,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
344,1563,MLD,MPT,238,02,ชั้น 2,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
345,1564,MLD,MPT,237,02,ชั้น 2,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
346,1565,MLD,MPT,235,03,ชั้น 3,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
347,1566,MLD,MPT,235,04,ชั้น 4,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
348,1567,MLD,MPT,237,03,ชั้น 3,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
349,1568,MLD,MPT,237,04,ชั้น 4,2022-09-14 15:39:43.932652,2022-09-14 15:39:43.932652,1
350,1569,MLD,MPT,237,05,ชั้น 5,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
351,1570,MLD,MPT,238,05,ชั้น 5,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
352,1571,MLD,MPT,238,03,ชั้น 3,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
353,1572,MLD,MPT,238,04,ชั้น 4,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
354,1573,MLD,RBB,241,02,ชั้น 2,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
355,1574,MLD,RBB,242,02,ชั้น 2,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
356,1575,MLD,RBB,239,02,ชั้น 2,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
357,1576,MLD,RBB,239,03,ชั้น 3,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
358,1577,MLD,RBB,240,03,ชั้น 3,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
359,1578,MLD,RBB,240,04,ชั้น 4,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
360,1579,MLD,RBB,240,05,ชั้น 5,2022-09-14 15:39:43.933651,2022-09-14 15:39:43.933651,1
361,1580,MLD,RBB,241,03,ชั้น 3,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
362,1581,MLD,RBB,241,04,ชั้น 4,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
363,1582,MLD,RBB,241,05,ชั้น 5,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
364,1583,MLD,RBB,242,03,ชั้น 3,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
365,1584,MLD,RBB,242,04,ชั้น 4,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
366,1585,MLD,RBB,239,04,ชั้น 4,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
367,1586,ARC,AGE,536,02,ชั้น 2,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
368,1587,ARC,AGE,536,03,ชั้น 3,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
369,1588,ARC,AGE,537,02,ชั้น 2,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
370,1589,ARC,AGE,537,03,ชั้น 3,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
371,1590,ARC,AGE,537,04,ชั้น 4,2022-09-14 15:39:43.934651,2022-09-14 15:39:43.934651,1
372,1591,ARC,AGE,534,02,ชั้น 2,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
373,1592,ARC,AGE,534,03,ชั้น 3,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
374,1593,ARC,AGE,534,04,ชั้น 4,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
375,1594,ARC,AGE,538,02,ชั้น 2,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
376,1595,ARC,AGE,538,03,ชั้น 3,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
377,1596,ARC,AGE,543,04,ชั้น 4,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
378,1597,ARC,AGE,543,05,ชั้น 5,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
379,1598,ARC,AGE,543,06,ชั้น 6,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
380,1599,ARC,AGE,535,04,ชั้น 4,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
381,1600,ARC,AGE,535,05,ชั้น 5,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
382,1601,ARC,AGE,541,02,ชั้น 2,2022-09-14 15:39:43.935651,2022-09-14 15:39:43.935651,1
383,1602,ARC,AGE,541,03,ชั้น 3,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
384,1603,EVM,CWM,21,11,ระดับ 1,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
385,1604,EVM,CWM,21,12,ระดับ 2,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
386,1605,EVM,CWM,21,13,ระดับ 3,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
387,1606,EVM,CWM,21,14,ระดับ 4,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
388,1607,EVM,CWM,16,11,ระดับ 1,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
389,1608,EVM,CWM,16,12,ระดับ 2,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
390,1609,EVM,CWM,17,13,ระดับ 3,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
391,1610,EVM,CWM,16,13,ระดับ 3,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
392,1611,EVM,CWM,16,14,ระดับ 4,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
393,1612,EVM,CWM,16,15,ระดับ 5,2022-09-14 15:39:43.936652,2022-09-14 15:39:43.936652,1
394,1613,EVM,CWM,17,12,ระดับ 2,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
395,1614,EVM,CWM,17,04,ชั้น 4,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
396,1615,EVM,CWM,17,15,ระดับ 5,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
397,1616,EVM,CWM,18,12,ระดับ 2,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
398,1617,EVM,CWM,18,13,ระดับ 3,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
399,1618,EVM,CWM,18,14,ระดับ 4,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
400,1619,EVM,CWM,18,15,ระดับ 5,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
401,1620,EVM,CWM,19,13,ระดับ 3,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
402,1621,EVM,CWM,19,14,ระดับ 4,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
403,1622,EVM,CWM,19,15,ระดับ 5,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
404,1623,EVM,CWM,20,13,ระดับ 3,2022-09-14 15:39:43.937652,2022-09-14 15:39:43.937652,1
405,1624,EVM,CWM,20,14,ระดับ 4,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
406,1634,SPT,SPS,667,03,ชั้น 3,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
407,1635,SPT,SPS,667,04,ชั้น 4,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
408,1636,SPT,SPS,667,05,ชั้น 5,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
409,1637,SPT,SPS,667,06,ชั้น 6,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
410,1638,SPT,SPS,669,03,ชั้น 3,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
411,1639,SPT,SPS,669,04,ชั้น 4,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
412,1640,SPT,SPS,669,05,ชั้น 5,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
413,1641,SPT,SPS,669,06,ชั้น 6,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
414,1678,ASM,COM,366,06,ชั้น 6,2022-09-14 15:39:43.938712,2022-09-14 15:39:43.938712,1
415,1679,ASM,COM,366,07,ชั้น 7,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
416,1684,LOG,LGT,751,14,ระดับ 4,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
417,1685,LOG,LGT,751,15,ระดับ 5,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
418,1686,LOG,LGT,751,16,ระดับ 6,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
419,1689,LOG,SPC,756,16,ระดับ 6,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
420,1690,LOG,SPC,757,16,ระดับ 6,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
421,1691,LOG,SPC,758,15,ระดับ 5,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
422,1692,PRT,PRE,267,02,ชั้น 2,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
423,1693,PRT,PRE,267,03,ชั้น 3,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
424,1694,PRT,PRE,267,04,ชั้น 4,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
425,1695,PRT,PRE,267,05,ชั้น 5,2022-09-14 15:39:43.939652,2022-09-14 15:39:43.939652,1
426,1696,PRT,PRE,268,01,ชั้น 1,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
427,1697,PRT,PRE,268,02,ชั้น 2,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
428,1698,PRT,PRE,268,03,ชั้น 3,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
429,1699,PRT,PRE,268,04,ชั้น 4,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
430,1700,PRT,PRE,269,05,ชั้น 5,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
431,1701,PRT,PRE,269,06,ชั้น 6,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
432,1702,PRT,PRE,270,02,ชั้น 2,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
433,1703,PRT,PRE,270,03,ชั้น 3,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
434,1704,PRT,PRE,270,04,ชั้น 4,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
435,1705,PRT,PRE,270,05,ชั้น 5,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
436,1706,PRT,PRE,271,02,ชั้น 2,2022-09-14 15:39:43.940651,2022-09-14 15:39:43.940651,1
437,1707,PRT,PRE,271,03,ชั้น 3,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
438,1708,PRT,PRE,271,04,ชั้น 4,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
439,1709,PRT,PRE,271,05,ชั้น 5,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
440,1713,PRT,PRS,277,04,ชั้น 4,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
441,1714,PRT,PRS,278,01,ชั้น 1,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
442,1715,PRT,PRS,278,02,ชั้น 2,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
443,1716,PRT,PRS,278,03,ชั้น 3,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
444,1717,PRT,PRS,278,04,ชั้น 4,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
445,1718,PRT,PRS,278,05,ชั้น 5,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
446,1719,PRT,PRS,276,02,ชั้น 2,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
447,1720,PRT,PRS,276,03,ชั้น 3,2022-09-14 15:39:43.941650,2022-09-14 15:39:43.941650,1
448,1721,PRT,PRS,276,04,ชั้น 4,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
449,1722,PRT,PRS,276,05,ชั้น 5,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
450,1723,PRT,AFP,262,01,ชั้น 1,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
451,1724,PRT,AFP,262,02,ชั้น 2,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
452,1725,PRT,AFP,262,03,ชั้น 3,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
453,1726,PRT,AFP,262,04,ชั้น 4,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
454,1727,PRT,AFP,263,01,ชั้น 1,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
455,1728,PRT,AFP,263,02,ชั้น 2,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
456,1729,PRT,AFP,263,03,ชั้น 3,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
457,1730,PRT,AFP,263,04,ชั้น 4,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
458,1731,HLT,MNT,720,04,ชั้น 4,2022-09-14 15:39:43.942650,2022-09-14 15:39:43.942650,1
459,1732,HLT,MNT,720,05,ชั้น 5,2022-09-14 15:39:43.943652,2022-09-14 15:39:43.943652,1
460,1733,HLT,MNT,721,03,ชั้น 3,2022-09-14 15:39:43.943652,2022-09-14 15:39:43.943652,1
461,1734,HLT,MNT,721,04,ชั้น 4,2022-09-14 15:39:43.943652,2022-09-14 15:39:43.943652,1
462,1735,HLT,MNT,721,05,ชั้น 5,2022-09-14 15:39:43.943652,2022-09-14 15:39:43.943652,1
463,1736,HLT,MNT,718,03,ชั้น 3,2022-09-14 15:39:43.943652,2022-09-14 15:39:43.943652,1
464,1737,HLT,MNT,718,04,ชั้น 4,2022-09-14 15:39:43.943652,2022-09-14 15:39:43.943652,1
465,1738,HLT,MNT,718,05,ชั้น 5,2022-09-14 15:39:43.943652,2022-09-14 15:39:43.943652,1
466,1739,HLT,MNT,719,04,ชั้น 4,2022-09-14 15:39:43.943652,2022-09-14 15:39:43.943652,1
467,1740,HLT,MNT,719,05,ชั้น 5,2022-09-14 15:39:43.944318,2022-09-14 15:39:43.944318,1
468,1741,HLT,MNT,719,06,ชั้น 6,2022-09-14 15:39:43.944440,2022-09-14 15:39:43.944440,1
469,1742,HLT,MNT,716,03,ชั้น 3,2022-09-14 15:39:43.944440,2022-09-14 15:39:43.944440,1
470,1743,HLT,MNT,716,04,ชั้น 4,2022-09-14 15:39:43.944652,2022-09-14 15:39:43.944652,1
471,1744,HLT,MNT,717,04,ชั้น 4,2022-09-14 15:39:43.944652,2022-09-14 15:39:43.944652,1
472,1745,HLT,MNT,717,05,ชั้น 5,2022-09-14 15:39:43.944652,2022-09-14 15:39:43.944652,1
473,1746,PSI,BLW,282,02,ชั้น 2,2022-09-14 15:39:43.944652,2022-09-14 15:39:43.944652,1
474,1747,PSI,BLW,286,03,ชั้น 3,2022-09-14 15:39:43.944652,2022-09-14 15:39:43.944652,1
475,1748,PSI,BLW,282,04,ชั้น 4,2022-09-14 15:39:43.944652,2022-09-14 15:39:43.944652,1
476,1749,PSI,BLW,286,02,ชั้น 2,2022-09-14 15:39:43.944652,2022-09-14 15:39:43.944652,1
